ProbeID	Gene.symbol
2850272	LOC285696
2850676	CDH18
2850964	CDH12
2851274	CDH10
2851511	CDH9
2851965	DROSHA
2852237	GOLPH3
2852274	MTMR12
2852333	ZFR
2852591	ADAMTS12
2852712	SLC45A2
2852742	AMACR
2852766	C1QTNF3
2852989	RAD1
2853055	AGXT2
2853102	PRLR
2853275	CAPSL
2853293	UGT3A1
2853325	UGT3A2
2853388	C5orf33
2853426	RANBP3L
2853642	C5orf42
2853768	NUP155
2853885	GDNF
2854092	LIFR
2854241	RICTOR
2854327	FYB
2854409	C9
2854445	DAB2
2854718	TTC33
2854737	PRKAA1
2854824	HEATR7B2
2854915	C6
2855058	OXCT1
2855285	SEPP1
2855434	C5orf39
2855443	LOC100132356
2855501	HMGCS1
2855542	CCL28
2855578	C5orf28
2855614	C5orf34
2855679	PAIP1
2855818	FGF10
2855963	HCN1
2856044	EMB
2856484	MOCS2
2856634	ARL15
2856995	ESM1
2857042	CDC20B
2857112	CCNO
2857131	DHX29
2857204	PPAP2A
2857301	SLC38A9
2857416	IL6ST
2857488	ANKRD55
2857733	MIER3
2858023	PLK2
2858134	PDE4D
2858592	DEPDC1B
2858668	ERCC8
2858752	GNL3L
2858793	C5orf43
2858823	LOC57399
2859195	DIMT1L
2859387	HTR1A
2859494	SREK1IP1
2859565	ADAMTS6
2859601	ADAMTS6
2859667	CENPK
2859734	TRIM23
2859775	SGTB
2860178	CD180
2860614	CCDC125
2860666	TAF9
2861952	MRPS27
2862019	ZNF366
2862317	FOXD1
2862380	ANKRA2
2862696	ENC1
2862716	GFM2
2862841	GCNT4
2862950	COL4A3BP
2863049	POC5
2863363	F2RL2
2863451	ZBED3
2863535	WDR41
2863613	OTP
2863637	TBCA
2863730	AP3B1
2863885	LHFPL2
2863964	ARSB
2864118	DMGDH
2864237	HOMER1
2864449	SERINC5
2864584	ANKRD34B
2864796	ACOT12
2864849	SSBP2
2865050	RPS23
2865327	HAPLN1
2865390	EDIL3
2865673	FLJ11292
2865745	LOC645261
2865860	CCNH
2866045	TMEM161B
2866225	MEF2C
2866543	CETN3
2866576	MBLAC2
2866590	LYSMD3
2866704	ARRDC3
2867145	FAM172A
2867284	POU5F2
2867392	C5orf36
2867432	ANKRD32
2867443	MCTP1
2867693	TTC37
2867788	SPATA9
2867836	GLRX
2867873	ELL2
2868044	PCSK1
2868131	ERAP1
2868265	LIX1
2868283	RIOK2
2868523	CHD1
2868904	ST8SIA4
2869096	SLCO4C1
2869124	SLCO6A1
2869275	GIN1
2869438	NUDT12
2869880	EFNA5
2870113	FBXL17
2870397	PJA2
2870828	STARD4
2870889	C5orf13
2870964	EPB41L4A
2871176	REEP5
2871241	MCC
2871396	TSSK1B
2871617	TRIM36
2871685	PGGT1B
2871717	CCDC112
2871801	FEM1C
2871821	TMED7
2871896	CDO1
2871923	ATG12
2872047	SEMA6A
2872471	DTWD2
2872848	LOX
2873105	PPIC
2873168	CEP120
2873897	MARCH3
2874371	FBN2
2874686	HINT1
2874794	RAPGEF6
2874920	ACSL6
2875193	P4HA2
2875257	P4HA2
2875348	IRF1
2875384	IL5
2875419	KIF3A
2875454	SEPT8
2875491	SHROOM1
2875529	GDF9
2875555	AFF4
2875634	ZCCHC10
2875685	FSTL4
2875929	C5orf15
2875954	VDAC1
2876011	SKP1
2876046	PPP2CA
2876146	CDKL3
2876213	CDKN2AIPNL
2876257	SAR1B
2876361	PITX1
2876479	H2AFY
2876543	C5orf20
2876597	NEUROG1
2876608	CXCL14
2876707	IL9
2876721	LECT2
2876754	SMAD5OS
2876793	TRPC7
2876897	SPOCK1
2877028	KLHL3
2877141	HNRNPA0
2877171	FAM13B
2877231	NME5
2877257	BRD8
2877314	CDC23
2877355	GFRA3
2877378	CDC25C
2877465	ETF1
2877508	HSPA9
2877597	LRRTM2
2877639	SIL1
2877861	SLC23A1
2877893	MGC29506
2877918	SPATA24
2877939	DNAJC18
2877990	TMEM173
2878074	NRG2
2878246	PFDN1
2878273	HBEGF
2878347	SRA1
2878368	APBB3
2878437	CD14
2878446	NDUFA2
2878474	HARS
2878622	TAF7
2878630	SLC25A2
2878662	DIAPH1
2878726	HDAC3
2878778	FCHSD1
2878809	ARAP3
2878943	PCDH1
2878987	PCDH12
2879028	GNPDA1
2879105	SPRY4
2879166	FGF1
2879312	NR3C1
2879509	YIPF5
2879739	PRELID2
2879927	LARS
2880044	GPR151
2880051	PPP2R2B
2880292	DPYSL3
2880361	JAKMIP2
2880422	SPINK1
2880463	C5orf46
2880552	HTR4
2880679	SH3TC2
2880830	IL17B
2880905	CSNK1A1
2880932	CSNK1A1
2881083	PDE6A
2881165	TIGD6
2881187	CSF1R
2881239	PDGFRB
2881300	CAMK2A
2881370	CD74
2881413	RPS14
2881521	RBM22
2881554	DCTN4
2881607	ZNF300P1
2881672	TNIP1
2881747	ANXA6
2881860	CCDC69
2881923	SLC36A3
2881950	SLC36A2
2882026	FAT2
2882098	SPARC
2882196	ATOX1
2882253	GLRA1
2882325	NMUR2
2882555	FAM114A2
2882747	HAND1
2882834	C5orf4
2882897	GEMIN5
2883283	TIMD4
2883317	HAVCR1
2883349	HAVCR2
2883380	MED7
2883392	FAM71B
2883423	C5orf40
2883440	ADAM19
2883541	SOX30
2883609	CLINT1
2883878	EBF1
2884216	RNF145
2884301	IL12B
2884578	CCNJL
2884623	C1QTNF2
2884647	C5orf54
2884658	SLU7
2884727	ATP10B
2884845	GABRB2
2885099	NUDCD2
2886130	PANK3
2886174	SLIT3
2886535	LOC100133106
2886595	LCP2
2886679	KCNMB1
2886977	FBXW11
2887048	STK10
2887128	UBTD2
2887164	SH3PXD2B
2887309	DUSP1
2887449	NKX2-5
2887490	STC2
2887633	BOD1
2887930	FLJ16171
2888010	DRD1
2888243	KIAA1191
2888284	NOP16
2888304	CLTB
2888341	RNF44
2888385	GPRIN1
2888399	SNCB
2888485	HK3
2888519	UIMC1
2888648	RAB24
2888674	MXD3
2888698	LMAN2
2888741	F12
2888800	DBN1
2888879	DOK3
2889241	FAM153B
2889382	PROP1
2889466	GMCL1L
2889486	AGXT2L2
2889542	COL23A1
2889698	CLK4
2889753	ZNF354A
2889848	GRM6
2889916	ADAMTS2
2890148	HNRNPH1
2890239	MGAT4B
2890292	C5orf45
2890326	TBC1D9B
2890413	RNF130
2890517	RASGEF1C
2890605	MAPK9
2890660	GFPT2
2890741	SCGB3A1
2890756	FLT4
2890859	MGAT1
2891015	TRIM7
2891052	GNB2L1
2891092	TRIM52
2891241	DUSP22
2891341	IRF4
2891556	FOXQ1
2891644	FOXF2
2891768	FOXC1
2892170	WRNIP1
2892262	DKFZP686I15217
2892277	NQO2
2892341	RIPK1
2892393	BPHL
2892652	FAM50B
2892734	2892734
2892738	PRPF4B
2892800	C6orf201
2892979	CDYL
2893109	LOC100129033
2893130	FARS2
2893392	LY86
2893562	RREB1
2893721	RIOK1
2893794	DSP
2893847	SNRNP48
2893895	BMP6
2894036	PIP5K1P1
2894573	GCNT2
2894663	PAK1IP1
2894689	TMEM14C
2894711	TMEM14B
2894790	SYCP2L
2895159	HIVEP1
2895244	EDN1
2895650	SIRT5
2895721	NOL7
2895792	RNF182
2895841	CD83
2896177	JARID2
2896484	MYLIP
2896545	GMPR
2896848	RBM24
2896888	CAP2
2896958	FAM8A1
2897172	RNF144B
2897453	ID4
2897576	E2F3
2897635	CDKAL1
2897899	SOX4
2898096	HDGFL1
2898371	NRSN1
2898441	KAAG1
2898452	MRS2
2898499	ALDH5A1
2898562	ACOT13
2898597	GMNN
2898746	LRRC16A
2898934	SCGN
2898971	HIST1H2BA
2898986	SLC17A4
2899022	TRIM38
2899090	HIST1H3A
2899095	HIST1H4A
2899102	HIST1H3C
2899110	HFE
2899146	HIST1H4C
2899152	HIST1H2AC
2899171	HIST1H1E
2899176	HIST1H2BD
2899194	HIST1H2BE
2899216	HIST1H4E
2899223	HIST1H2AE
2899233	HIST1H3E
2899243	HIST1H4F
2899261	HIST1H2BI
2899298	BTN3A2
2899333	BTN3A2
2899340	BTN2A2
2899372	BTN3A1
2899393	BTN2A3
2899413	BTN3A3
2899437	BTN2A1
2899473	BTN1A1
2899506	HMGN4
2899519	ABT1
2899756	HIST1H2AG
2899768	HIST1H4I
2899772	HIST1H2AH
2899808	PRSS16
2899874	FKSG83
2900051	HIST1H3H
2900059	HIST1H2BM
2900074	HIST1H2BN
2900091	HIST1H2AL
2900116	HIST1H2BO
2900143	OR2B6
2900195	ZNF165
2900269	ZSCAN16
2900299	ZNF192
2900372	ZNF193
2900423	ZNF187
2900453	PGBD1
2900497	ZKSCAN3
2900554	GPX5
2900750	OR2J3
2900812	OR12D2
2900832	OR2H1
2900910	OR2H2
2900940	MOG
2900974	HLA-F
2901043	LOC554223
2901312	HCG9
2901333	ZNRD1
2901352	PPP1R11
2901393	TRIM40
2901417	TRIM15
2901463	HLA-L
2901503	TRIM39
2901552	RPP21
2901620	HLA-E
2901660	PRR3
2901687	ABCF1
2901818	MRPS18B
2901841	ATAT1
2901879	C6orf136
2901913	TUBB
2901970	DDR1
2902013	GTF2H4
2902089	DPCR1
2902103	MUC21
2902155	PSORS1C1
2902178	TCF19
2902207	HCG27
2902326	HCP5
2902348	MICB
2902385	NFKBIL1
2902407	LTA
2902416	TNF
2902427	LST1
2902444	AIF1
2902463	BAT2
2902531	APOM
2902559	CSNK2B
2902574	LY6G5B
2902593	LY6G6D
2902609	C6orf25
2902633	MSH5
2902707	HSPA1A
2902725	HSPA1B
2902736	C6orf48
2902804	C2
2902844	CFB
2902884	SKIV2L
2902935	STK19
2902958	C4B
2903034	CYP21A2
2903075	PPT2
2903189	HLA-DRA
2903258	HLA-DQA2
2903285	PSMB9
2903343	BRD2
2903401	HLA-DPB1
2903435	HLA-DPB2
2903470	SLC39A7
2903488	HSD17B8
2903507	RING1
2903574	B3GALT4
2903588	PFDN6
2903673	PHF1
2903703	SYNGAP1
2903777	GGNBP1
2903782	ITPR3
2904000	HMGA1
2904168	PACSIN1
2904248	SNRPC
2904270	UHRF1BP1
2904329	ANKS1A
2904485	SCUBE3
2904528	ZNF76
2904563	DEF6
2904597	PPARD
2904663	FANCE
2904788	C6orf81
2904810	C6orf126
2904836	LHFPL5
2904877	MAPK14
2904946	MAPK13
2905025	PNPLA1
2905069	KCTD20
2905118	SRSF3
2905169	CDKN1A
2905196	RAB44
2905256	C6orf89
2905296	PI16
2905327	FGD2
2905404	PIM1
2905432	TBC1D22B
2905469	RNF8
2905512	FTSJD2
2905664	ZFAND3
2905946	DNAH8
2906105	GLP1R
2906333	DAAM2
2906591	APOBEC2
2906607	NFYA
2906720	TREML4
2906749	NCR2
2906824	FOXP4
2906872	MDFI
2906934	PRICKLE4
2906990	BYSL
2907018	TAF8
2907066	GUCA1A
2907173	HCRP1
2907190	UBR2
2907396	FLJ38717
2907444	PTCRA
2907459	CNPY3
2907513	GNMT
2907538	PPP2R5D
2907568	KLHDC3
2907596	RRP36
2907623	KLC4
2907671	PTK7
2907730	SRF
2907754	CUL9
2907887	SLC22A7
2907943	ABCC10
2908008	TJAP1
2908052	POLR1C
2908100	POLH
2908144	MAD2L1BP
2908154	RSPH9
2908179	VEGFA
2908261	C6orf223
2908371	CAPN11
2908423	SLC29A1
2908474	HSP90AB1
2908520	TMEM151B
2908572	CDC5L
2908762	RUNX2
2909020	ENPP4
2909167	TDRD6
2909263	MEP1A
2909404	CD2AP
2909483	GPR111
2909499	GPR115
2909540	OPN5
2909723	CENPQ
2909772	C6orf141
2909912	TFAP2D
2909948	TFAP2B
2910138	IL17A
2910218	PAQR8
2910236	EFHC1
2910364	TMEM14A
2910477	FBXO9
2910680	LRRC1
2910779	C6orf142
2910868	TINAG
2911003	HCRTR2
2911032	GFRAL
2911226	BEND6
2911257	KIAA1586
2911303	ZNF451
2911372	BAG2
2911413	PRIM2
2911903	PTP4A1
2911944	PHF3
2912416	BAI3
2912649	COL19A1
2912777	FAM135A
2912860	C6orf57
2912889	SMAP1
2912980	OGFRL1
2913123	RIMS1
2913277	KCNQ5
2913564	DDX43
2913594	MTO1
2913694	CD109
2913983	SENP6
2914070	MYO6
2914693	SH3BGRL2
2914777	TTK
2914820	BCKDHB
2915133	TPBG
2915268	DOPEY1
2915357	RWDD2A
2915420	PRSS35
2915491	CYB5R4
2915571	MRAP2
2915828	NT5E
2916067	HTR1E
2916246	C6orf162
2916307	C6orf165
2916345	SLC35A1
2916390	ORC3
2916502	SPACA1
2916716	PNRC1
2916825	ANKRD6
2916952	CASP8AP2
2917017	GJA10
2917767	MANEA
2917825	FUT9
2917914	KIAA0776
2917951	FHL5
2918037	KLHL32
2918388	POU3F2
2918688	PRDM13
2918982	GRIK2
2919399	LIN28B
2919669	PRDM1
2919873	QRSL1
2919927	C6orf203
2920085	SOBP
2920327	NR2E1
2920377	LACE1
2920475	FOXO3
2920619	ARMC2
2920716	CEP57L1
2920803	FLJ37396
2920906	SMPD2
2920962	FIG4
2921022	GPR6
2921086	CDC40
2921296	AMD1
2921346	GTF3C6
2921374	RPF2
2921402	SLC16A10
2921456	KIAA1919
2921872	WISP3
2922215	MARCKS
2922246	FLJ34503
2922521	NT5DC1
2922631	DSE
2922715	FAM26E
2922732	FAM26D
2922756	RWDD1
2922840	KPNA5
2922881	RFX6
2922940	VGLL2
2922972	DCBLD1
2923257	BRD7P3
2923270	PLN
2923359	ASF1A
2923661	GJA1
2923819	HSF2
2923868	PKIB
2923928	FABP7
2923939	SMPDL3A
2924081	NKAIN2
2924253	RNF217
2924330	TPD52L1
2924492	HEY2
2924514	NCOA7
2924604	HINT3
2924619	TRMT11
2924851	RSPO3
2924898	RNF146
2925013	C6orf58
2925237	LAMA2
2925510	L3MBTL3
2925590	TMEM200A
2925724	AKAP7
2925841	ARG1
2925871	ENPP3
2925953	ENPP1
2926131	TAAR9
2926137	TAAR8
2926147	TAAR6
2926323	EYA4
2926437	MGC34034
2926447	TCF21
2926476	TBPL1
2926802	MYB
2926969	PDE7B
2927255	PEX7
2927506	TNFAIP3
2927604	KIAA1244
2927722	HEBP2
2927873	CCDC28A
2927967	C6orf115
2927993	HECA
2928392	VTA1
2928461	GPR126
2928690	AIG1
2928874	PEX3
2928930	PHACTR2
2929036	LTV1
2929127	STX11
2929168	UTRN
2929571	GRM1
2929699	RAB32
2929870	STXBP5
2930243	SASH1
2930418	UST
2930592	TAB2
2930698	SUMO4
2930753	C6orf72
2930863	PCMT1
2930957	ULBP2
2931036	ULBP1
2931090	PPP1R14C
2931172	IYD
2931391	MTHFD1L
2931569	AKAP12
2931683	C6orf211
2931700	C6orf97
2931763	ESR1
2931970	MYCT1
2931988	VIP
2932219	OPRM1
2932360	RBM16
2932508	TIAM2
2932593	CLDN20
2932928	ARID1B
2933175	ZDHHC14
2933331	SNX9
2933392	SYNJ2
2933522	GTF2H5
2933536	TULP4
2934089	WTAP
2934131	ACAT2
2934167	MRPL18
2934191	PNLDC1
2934274	MAS1
2934308	IGF2R
2934451	SLC22A1
2934521	SLC22A3
2934682	PLG
2934801	MAP3K4
2935311	PACRG
2935475	QKI
2936564	FGFR1OP
2936657	CCR6
2936731	UNC93A
2936773	TTLL2
2936857	MLLT4
2936971	KIF25
2937144	SMOC2
2937625	C6orf208
2937856	FAM120B
2937984	TBP
2938196	EXOC2
2938321	HUS1B
2938636	GMDS
2938895	C6orf195
2938972	SERPINB1
2939014	MGC39372
2939034	SERPINB9
2939069	SERPINB6
2939213	TUBB2A
2939232	TUBB2B
2939298	SLC22A23
2939469	C6orf145
2939560	C6orf146
2939593	PECI
2939814	RPP40
2939892	LYRM4
2940145	NRN1
2940202	F13A1
2940258	LY86-AS
2940551	SSR1
2940595	CAGE1
2940826	TXNDC5
2940920	EEF1E1
2940987	SLC35B3
2941287	OFCC1
2941476	TFAP2A
2941546	C6orf218
2941632	MAK
2941690	GCM2
2941721	ELOVL2
2941757	ERVFRDE1
2941784	NEDD9
2941972	C6orf105
2942306	TBC1D7
2942363	GFOD1
2942432	C6orf114
2942504	RANBP9
2942578	CCDC90A
2943236	DTNBP1
2943434	ATXN1
2943808	NUP153
2943874	KIF13A
2944021	NHLRC1
2944025	TPMT
2944068	DEK
2944491	MBOAT1
2945129	PRL
2945440	DCDC2
2945518	GPLD1
2945598	KIAA0319
2945645	TDP2
2945677	C6orf62
2945741	FAM65B
2945882	CMAH
2946050	HIST1H2AA
2946056	SLC17A1
2946106	SLC17A3
2946146	SLC17A2
2946194	HIST1H1A
2946208	HIST1H4B
2946215	HIST1H3B
2946219	HIST1H2AB
2946225	HIST1H2BB
2946232	HIST1H1C
2946259	HIST1H1T
2946268	HIST1H2BC
2946319	HIST1H4D
2946324	HIST1H3D
2946345	HIST1H2BG
2946353	HIST1H1D
2946357	HIST1H4G
2946364	HIST1H3F
2946369	HIST1H3G
2946383	HIST1H4H
2946681	HIST1H2BJ
2946714	HIST1H2BK
2946845	ZNF204P
2946908	LOC439938
2947040	HIST1H2AJ
2947063	HIST1H2AK
2947073	HIST1H1B
2947077	HIST1H3I
2947081	HIST1H4L
2947095	HIST1H3J
2947100	HIST1H2AM
2947108	OR2B2
2947219	ZKSCAN4
2947248	ZNF323
2947283	ZSCAN12
2947387	GPX6
2947405	SCAND3
2947572	TRIM27
2947681	OR2W1
2947703	OR2B3
2947774	OR5V1
2947789	OR12D3
2947805	OR11A1
2947842	MAS1L
2947877	UBD
2947889	GABBR1
2947975	IFITM4P
2948024	HCG4
2948169	HCG8
2948188	RNF39
2948205	TRIM31
2948239	TRIM10
2948259	TRIM26
2948379	GNL1
2948425	PPP1R10
2948485	DHX16
2948522	KIAA1949
2948547	NRM
2948564	MDC1
2948587	FLOT1
2948630	IER3
2948683	SFTA2
2948713	RDBP
2948783	C6orf15
2948790	CDSN
2948810	PSORS1C2
2948821	CCHCR1
2948863	POU5F1
2948926	HLA-B
2949038	BAT1
2949118	LTB
2949132	NCR3
2949148	BAT3
2949197	C6orf47
2949210	BAT4
2949230	LY6G5C
2949256	BAT5
2949294	LY6G6E
2949299	LY6G6C
2949311	DDAH2
2949330	CLIC1
2949352	C6orf27
2949380	VARS
2949431	LSM2
2949450	HSPA1L
2949471	NEU1
2949488	SLC44A4
2949524	EHMT2
2949570	ZBTB12
2949588	DOM3Z
2949622	TNXB
2949760	FKBPL
2949772	PRRT1
2949801	AGPAT1
2949830	AGER
2949859	PBX2
2949885	GPSM3
2949901	NOTCH4
2949971	C6orf10
2949993	BTNL2
2950125	HLA-DQB2
2950145	HLA-DOB
2950167	TAP2
2950199	PSMB8
2950214	TAP1
2950242	PPP1R2P1
2950263	HLA-DMB
2950277	HLA-DMA
2950307	HLA-DOA
2950329	HLA-DPA1
2950384	COL11A2
2950474	RXRB
2950515	VPS52
2950561	WDR46
2950590	RGL2
2950629	TAPBP
2950656	ZBTB22
2950668	DAXX
2950714	CUTA
2950753	BAK1
2950771	C6orf227
2950798	C6orf125
2950823	IP6K3
2950885	MLN
2950970	GRM4
2951057	C6orf1
2951087	NUDT3
2951191	SPDEF
2951221	C6orf106
2951300	TAF11
2951369	TCP11
2951500	TEAD3
2951541	TULP1
2951567	FKBP5
2951664	CLPS
2951674	SRPK1
2951730	SLC26A8
2951859	ETV7
2951881	PXT1
2951916	STK38
2951999	CPNE5
2952065	PPIL1
2952102	MTCH1
2952198	TMEM217
2952323	MDGA1
2952497	BTBD9
2952679	GLO1
2952781	C6orf64
2952834	KCNK5
2952893	KCNK17
2952927	KCNK16
2952959	KIF6
2953139	MOCS1
2953262	FLJ41649
2953408	UNC5CL
2953435	C6orf130
2953481	TREML1
2953501	TREM2
2953536	TREML2
2953570	TREM1
2953711	TFEB
2953751	PGC
2953777	FRS3
2953798	USP49
2953852	MED20
2953866	CCND3
2953974	GUCA1B
2954005	MRPS10
2954022	TRERF1
2954025	TRERF1
2954176	PRPH2
2954207	TBCC
2954280	PEX6
2954324	MEA1
2954355	CUL7
2954423	MRPL2
2954489	C6orf108
2954506	CRIP3
2954527	ZNF318
2954596	DLK2
2954646	YIPF3
2954678	XPO5
2954771	GTPBP2
2954818	MRPS18A
2955025	MRPL14
2955061	SLC35B2
2955076	NFKBIE
2955096	TCTE1
2955118	AARS2
2955282	SUPT3H
2955556	CLIC5
2955638	CLIC5
2955673	ENPP5
2955691	RCAN2
2955761	CYP39A1
2955827	PLA2G7
2955863	GPR116
2955932	GPR110
2955999	GPR110
2956052	TNFRSF21
2956217	C6orf138
2956438	MUT
2956502	RHAG
2956536	CRISP2
2956563	CRISP3
2956586	PGK2
2956593	CRISP1
2956759	FTH1
2956904	PKHD1
2957111	IL17F
2957126	MCM3
2957227	TRAM2
2957384	GSTA5
2957402	GSTA3
2957462	GSTA4
2957499	ICK
2957560	GCM1
2957596	ELOVL5
2957700	GCLC
2957816	KLHL31
2958117	HMGCLL1
2958172	BMP5
2958232	COL21A1
2958325	DST
2958670	RAB23
2958861	GUSBP4
2959039	KHDRBS2
2959197	LGSN
2959596	EYS
2960010	LMBRD1
2960146	COL9A1
2960303	B3GAT2
2960399	C6orf155
2960774	KHDC1
2960872	C6orf150
2960903	EEF1A1
2960955	SLC17A5
2961177	COL12A1
2961300	COX7A2
2961317	TMEM30A
2961347	FILIP1
2961451	IMPG1
2961647	HTR1B
2961816	PHIP
2961929	HMGN3
2961993	FLJ13744
2962026	LCA5
2962113	ELOVL4
2962383	FAM46A
2962525	IBTK
2962683	UBE2CBP
2962767	PGM3
2962820	ME1
2962876	SNAP91
2962998	KIAA1009
2963313	SNX14
2963407	SYNCRIP
2963614	CGA
2963679	GJB7
2963707	RARS2
2963784	AKIRIN2
2963859	CNR1
2963929	RNGTT
2964052	SRSF12
2964092	GABRR1
2964139	GABRR2
2964200	UBE2J1
2964231	RRAGD
2964327	LYRM2
2964350	MDN1
2964553	BACH2
2964771	MAP3K7
2965206	EPHA7
2965653	GPR63
2965674	NDUFAF4
2965739	MMS22L
2966078	FBXL4
2966193	C6orf168
2966232	COQ3
2966253	SFRS18
2966298	USP45
2966371	CCNC
2966496	MCHR2
2966587	SIM1
2966636	ASCC3
2967151	HACE1
2967249	BVES
2967276	POPDC3
2967321	PREP
2967550	ATG5
2967650	RTN4IP1
2967818	PDSS2
2967989	SCML4
2968054	SEC63
2968144	OSTM1
2968232	SNX3
2968652	SESN1
2969201	AKD1
2969289	WASF1
2969350	DDO
2969406	SLC22A16
2969467	CDK19
2969677	REV3L
2969810	TRAF3IP2
2969886	FYN
2970044	TUBE1
2970086	LAMA4
2970532	HDAC2
2970607	HS3ST5
2970897	FRK
2970942	COL10A1
2970985	TSPYL4
2971014	TSPYL1
2971139	ZUFSP
2971204	GPRC6A
2971267	ROS1
2971378	GOPC
2971564	C6orf204
2971678	MCM9
2971692	MCM9
2971724	FAM184A
2971801	MAN1A1
2972063	C6orf170
2972310	SERINC1
2972411	TRDN
2972759	HDDC2
2973168	ECHDC1
2973232	C6orf174
2973376	PTPRK
2973694	ARHGAP18
2973856	SAMD3
2973995	EPB41L2
2974188	MED23
2974330	CTGF
2974413	MOXD1
2974469	STX7
2974542	TAAR5
2974566	TAAR2
2974576	TAAR1
2974592	VNN1
2974610	VNN3
2974635	VNN2
2974671	C6orf192
2974935	SLC2A12
2975014	SGK1
2975257	ALDH8A1
2975287	HBS1L
2975385	AHI1
2975655	FAM54A
2975680	BCLAF1
2975741	MAP7
2975867	MAP3K5
2976041	IL20RA
2976091	IL22RA2
2976113	IFNGR1
2976155	OLIG3
2976360	PERP
2976417	PBOV1
2976626	REPS1
2976727	TXLNB
2976768	CITED2
2977122	NMBR
2977265	HIVEP2
2977471	ADAT2
2977510	FUCA2
2977621	PLAGL1
2977690	SF3B5
2977949	EPM2A
2978026	FBXO30
2978050	SHPRH
2978876	PPIL4
2978957	KATNA1
2978989	LATS1
2979056	NUP43
2979111	LRP11
2979159	RAET1E
2979187	RAET1G
2979267	ULBP3
2979679	ZBTB2
2979704	RMND1
2979871	SYNE1
2980241	FBXO5
2980258	MTRF1L
2980290	RGS17
2980366	RPL27A
2980449	IPCEF1
2980516	CNKSR3
2980812	TFB1M
2980870	NOX3
2981676	SERAC1
2981874	DYNLT1
2981912	EZR
2981976	OSTCL
2982028	RSPH3
2982076	TAGAP
2982270	FLJ27255
2982319	SOD2
2982381	TCP1
2982524	SLC22A2
2982630	LPAL2
2982730	LPA
2983030	AGPAT4
2983138	NCRNA00241
2983142	PARK2
2984230	C6orf118
2984275	PDE10A
2984500	T
2984543	PRR18
2984573	SFT2D1
2984616	BRP44L
2984655	RPS6KA2
2984884	RNASET2
2985026	GPR31
2985129	TCP10
2985281	C6orf124
2985332	HGC6.3
2985342	C6orf54
2985368	FRMD1
2985497	DACT2
2985781	THBS2
2985964	WDR27
2986084	PHF10
2986127	TCTE3
2986146	NCRNA00242
2986350	DLL1
2986493	PSMB1
2986546	PDCD2
2986825	SUN1
2986906	GET4
2986951	CYP2W1
2986999	GPR146
2987038	GPER
2987199	MAFK
2987211	MAFK
2987410	NUDT1
2987441	EIF3B
2987523	CHST12
2987544	LFNG
2987578	IQCE
2987632	TTYH3
2987843	SDK1
2988336	KIAA0415
2988410	RNF216L
2988459	RBAK
2988499	LOC389458
2988536	WIPI2
2988594	SLC29A4
2988726	FSCN1
2988882	AIMP2
2989050	RAC1
2989112	ZDHHC4
2989141	C7orf26
2989269	PMS2CL
2989435	C1GALT1
2989493	MIOS
2989537	GLCCI1
2989764	NXPH1
2990043	PHF14
2990342	TMEM106B
2990404	SCIN
2990446	SCIN
2990464	ARL4A
2991103	BZW2
2991150	TSPAN13
2991233	AHR
2991395	HDAC9
2991860	ITGB8
2991995	ABCB5
2992197	SP4
2992243	DNAH11
2992576	IL6
2992695	KLHL7
2992766	NUPL2
2992814	GPNMB
2992863	IGF2BP3
2992936	RPS2P32
2992963	CCDC126
2992998	C7orf46
2993029	STK31
2993124	NPY
2993206	MPP6
2993590	NFE2L3
2993639	CBX3
2993727	SNX10
2994193	EVX1
2994342	TAX1BP1
2994558	CREB5
2994835	CHN2
2994981	PRR15
2995076	WIPF3
2995189	PLEKHA8
2995254	C7orf41
2995320	DKFZP586I1420
2995420	GARS
2995476	INMT
2995491	FAM188B
2995589	AQP1
2995608	GHRHR
2995667	ADCYAP1R1
2995765	CCDC129
2995811	C7orf16
2996033	AVL9
2996246	FKBP9
2996321	BBS9
2996470	FLJ20712
2996563	BMPER
2996753	NPSR1
2997097	SEPT7
2997231	PP13004
2997272	EEPD1
2997376	ANLN
2997789	GPR141
2997875	TXNDC3
2997907	EPDR1
2997952	STARD3NL
2998192	POU6F2
2998333	C7orf36
2998404	RALA
2998453	NCRNA00265
2998536	CDK13
2998638	C7orf10
2999303	MRPL32
2999334	HECW1
2999485	STK17A
2999544	BLVRA
2999640	UBE2D4
2999710	DBNL
2999755	AEBP1
2999816	YKT6
2999948	OGDH
3000010	ZMIZ2
3000073	PPIA
3000167	CCM2
3000276	RAMP3
3000342	ADCY1
3000503	IGFBP1
3000643	3000643
3000895	3000895
3000905	C7orf69
3000953	UPP1
3000984	ABCA13
3001345	VWC2
3001479	IKZF1
3002183	POM121L12
3002420	VSTM2A
3002640	EGFR
3002873	LANCL2
3003107	ZNF713
3003143	MRPS17
3003153	GBAS
3003193	CCT6A
3003228	SUMF2
3003384	DKFZp434L192
3004009	ZNF479
3004462	ZNF679
3004628	ZNF107
3004665	ZNF138
3004768	ZNF273
3004938	INTS4L1
3005069	ZNF92
3005252	DKFZP434F142
3005266	VKORC1L1
3005280	VKORC1L1
3005332	CRCP
3005363	ASL
3005444	TPST1
3005684	KCTD7
3005717	RABGEF1
3005956	C7orf42
3005995	TYW1
3006133	STAG3L4
3006572	AUTS2
3007024	WBSCR17
3007438	POM121
3007577	FKBP6
3007829	FZD9
3007869	VPS37D
